x y z charge scale scaleCoul Type
 0 437 8.5582  3.00685  5.72256 0.117793 1 1 0
 0 438 10.6291  1.8399  1.45686 0.117796 1 1 0
 0 439 11.9706  7.8536  7.07455 0.117789 1 1 0
 0 440 4.51257  0.547197  12.2716 0.688558 1 1 4
 0 441 9.8037  9.1463  13.3227 0.688576 1 1 4
 0 442 11.8746  5.39395  9.05697 0.688578 1 1 4
 0 443 2.44171  4.29955  16.5373 0.688597 1 1 4
 0 444 3.53385  8.59966  11.6799 -0.189726 1 1 3
 0 445 10.7824  1.09384  13.9143 -0.189706 1 1 3
 0 446 12.8533  3.75291  9.64861 -0.189705 1 1 3
 0 447 1.463  5.94059  15.9456 -0.189705 1 1 3
 0 448 11.1758  8.2411  12.0378 -0.19279 1 1 3
 0 449 3.14048  1.4524  13.5564 -0.192839 1 1 3
 0 450 5.21134  3.39435  9.29073 -0.192842 1 1 3
 0 451 9.10494  6.29915  16.3035 -0.19284 1 1 3
 0 452 11.8622  6.86041  10.447 -0.317825 1 1 3
 0 453 2.45411  2.8331  15.1472 -0.317856 1 1 3
 0 454 4.52497  2.01366  10.8815 -0.317783 1 1 3
 0 455 9.79131  7.67985  14.7127 -0.317845 1 1 3
 0 456 5.87433  0.74978  13.7553 -0.498914 1 1 2
 0 457 8.44194  8.94372  11.8389 -0.498913 1 1 2
 0 458 6.37109  5.59653  16.1046 -0.498917 1 1 2
 0 459 7.94519  4.09698  9.4896 -0.498914 1 1 2
 0 460 8.01005  0.308322  14.307 -0.504972 1 1 2
 0 461 6.30623  9.38517  11.2872 -0.504996 1 1 2
 0 462 4.23538  5.15507  15.5529 -0.504964 1 1 2
 0 463 10.0809  4.53843  10.0413 -0.504947 1 1 2
 0 464 3.91824  7.75886  10.7217 0.1511 1 1 1
 0 465 10.398  1.93464  14.8725 0.151084 1 1 1
 0 466 12.4689  2.91211  10.6068 0.151075 1 1 1
 0 467 1.84739  6.78139  14.9874 0.15109 1 1 1
 0 468 10.8545  7.19484  11.286 0.163631 1 1 1
 0 469 3.4618  2.49866  14.3082 0.163688 1 1 1
 0 470 5.53265  2.34809  10.0425 0.163655 1 1 1
 0 471 8.78362  7.34541  15.5517 0.163692 1 1 1
 0 472 7.03908  0.304047  13.5058 0.467519 1 1 1
 0 473 7.2772  9.38945  12.0884 0.467537 1 1 1
 0 474 5.20635  5.1508  16.3541 0.467506 1 1 1
 0 475 9.10994  4.5427  9.2401 0.46749 1 1 1
 0 476 4.89105  7.81478  10.2474 0.115606 1 1 0
 0 477 9.42522  1.87872  15.3469 0.115616 1 1 0
 0 478 11.4961  2.96803  11.0812 0.115601 1 1 0
 0 479 2.8202  6.72547  14.5131 0.11561 1 1 0
 0 480 9.89978  6.68665  11.3403 0.117813 1 1 0
 0 481 4.4165  3.00685  14.254 0.117793 1 1 0
 0 482 6.48735  1.8399  9.98826 0.117796 1 1 0
 0 483 7.82892  7.8536  15.606 0.117789 1 1 0
 0 484 0.370858  0.547197  20.803 0.688558 1 1 4
 0 485 5.662  9.1463  21.8541 0.688576 1 1 4
 0 486 7.73285  5.39395  17.5884 0.688578 1 1 4
 0 487 -1.69999  4.29955  25.0687 0.688597 1 1 4
 0 488 -0.607861  8.59966  20.2113 -0.189726 1 1 3
 0 489 6.64072  1.09384  22.4457 -0.189706 1 1 3
 0 490 8.71157  3.75291  18.18 -0.189705 1 1 3
 0 491 -2.67871  5.94059  24.477 -0.189705 1 1 3
 0 492 7.03409  8.2411  20.5692 -0.19279 1 1 3
 0 493 -1.00123  1.4524  22.0878 -0.192839 1 1 3
 0 494 1.06963  3.39435  17.8221 -0.192842 1 1 3
 0 495 4.96323  6.29915  24.8349 -0.19284 1 1 3
 0 496 7.72045  6.86041  18.9784 -0.317825 1 1 3
 0 497 -1.6876  2.8331  23.6786 -0.317856 1 1 3
 0 498 0.383259  2.01366  19.4129 -0.317783 1 1 3
 0 499 5.6496  7.67985  23.2441 -0.317845 1 1 3
 0 500 1.73262  0.74978  22.2867 -0.498914 1 1 2
 0 501 4.30024  8.94372  20.3703 -0.498913 1 1 2
 0 502 2.22938  5.59653  24.636 -0.498917 1 1 2
 0 503 3.80348  4.09698  18.021 -0.498914 1 1 2
 0 504 3.86834  0.308322  22.8384 -0.504972 1 1 2
 0 505 2.16452  9.38517  19.8186 -0.504996 1 1 2
 0 506 0.0936701  5.15507  24.0843 -0.504964 1 1 2
 0 507 5.93919  4.53843  18.5727 -0.504947 1 1 2
 0 508 -0.223467  7.75886  19.2531 0.1511 1 1 1
 0 509 6.25632  1.93464  23.4039 0.151084 1 1 1
 0 510 8.32718  2.91211  19.1382 0.151075 1 1 1
 0 511 -2.29432  6.78139  23.5188 0.15109 1 1 1
 0 512 6.71277  7.19484  19.8174 0.163631 1 1 1
 0 513 -0.679907  2.49866  22.8396 0.163688 1 1 1
 0 514 1.39095  2.34809  18.5739 0.163655 1 1 1
 0 515 4.64191  7.34541  24.0831 0.163692 1 1 1
 0 516 2.89737  0.304047  22.0372 0.467519 1 1 1
 0 517 3.13549  9.38945  20.6198 0.467537 1 1 1
 0 518 1.06464  5.1508  24.8855 0.467506 1 1 1
 0 519 4.96823  4.5427  17.7715 0.46749 1 1 1
 0 520 0.749343  7.81478  18.7788 0.115606 1 1 0
 0 521 5.28351  1.87872  23.8783 0.115616 1 1 0
 0 522 7.35437  2.96803  19.6126 0.115601 1 1 0
 0 523 -1.32151  6.72547  23.0445 0.11561 1 1 0
 0 524 5.75807  6.68665  19.8717 0.117813 1 1 0
 0 525 0.274788  3.00685  22.7854 0.117793 1 1 0
 0 526 2.34564  1.8399  18.5197 0.117796 1 1 0
 0 527 3.68721  7.8536  24.1374 0.117789 1 1 0
 0 528 8.65427  10.2407  3.74015 0.688558 1 1 4
 0 529 13.9454  18.8398  4.79126 0.688576 1 1 4
 0 530 16.0163  15.0874  0.525558 0.688578 1 1 4
 0 531 6.58342  13.993  8.00585 0.688597 1 1 4
 0 532 7.67556  18.2932  3.1485 -0.189726 1 1 3
 0 533 14.9241  10.7873  5.38291 -0.189706 1 1 3
 0 534 16.995  13.4464  1.1172 -0.189705 1 1 3
 0 535 5.6047  15.6341  7.41421 -0.189705 1 1 3
 0 536 15.3175  17.9346  3.50637 -0.19279 1 1 3
 0 537 7.28219  11.1459  5.02503 -0.192839 1 1 3
 0 538 9.35305  13.0879  0.759327 -0.192842 1 1 3
 0 539 13.2466  15.9926  7.77208 -0.19284 1 1 3
 0 540 16.0039  16.5539  1.9156 -0.317825 1 1 3
 0 541 6.59582  12.5266  6.61581 -0.317856 1 1 3
 0 542 8.66668  11.7072  2.35011 -0.317783 1 1 3
 0 543 13.933  17.3733  6.1813 -0.317845 1 1 3
 0 544 10.016  10.4433  5.2239 -0.498914 1 1 2
 0 545 12.5837  18.6372  3.30751 -0.498913 1 1 2
 0 546 10.5128  15.29  7.57321 -0.498917 1 1 2
 0 547 12.0869  13.7905  0.958189 -0.498914 1 1 2
 0 548 12.1518  10.0018  5.77558 -0.504972 1 1 2
 0 549 10.4479  19.0787  2.75582 -0.504996 1 1 2
 0 550 8.37709  14.8486  7.02153 -0.504964 1 1 2
 0 551 14.2226  14.2319  1.50988 -0.504947 1 1 2
 0 552 8.05995  17.4524  2.19031 0.1511 1 1 1
 0 553 14.5397  11.6281  6.3411 0.151084 1 1 1
 0 554 16.6106  12.6056  2.0754 0.151075 1 1 1
 0 555 5.9891  16.4749  6.45601 0.15109 1 1 1
 0 556 14.9962  16.8883  2.7546 0.163631 1 1 1
 0 557 7.60351  12.1922  5.7768 0.163688 1 1 1
 0 558 9.67436  12.0416  1.5111 0.163655 1 1 1
 0 559 12.9253  17.0389  7.02031 0.163692 1 1 1
 0 560 11.1808  9.99755  4.9744 0.467519 1 1 1
 0 561 11.4189  19.083  3.55701 0.467537 1 1 1
 0 562 9.34806  14.8443  7.82271 0.467506 1 1 1
 0 563 13.2516  14.2362  0.708696 0.46749 1 1 1
 0 564 9.03276  17.5083  1.71596 0.115606 1 1 0
 0 565 13.5669  11.5722  6.81545 0.115616 1 1 0
 0 566 15.6378  12.6615  2.54974 0.115601 1 1 0
 0 567 6.9619  16.419  5.98167 0.11561 1 1 0
 0 568 14.0415  16.3801  2.80885 0.117813 1 1 0
 0 569 8.5582  12.7003  5.72256 0.117793 1 1 0
 0 570 10.6291  11.5334  1.45686 0.117796 1 1 0
 0 571 11.9706  17.5471  7.07455 0.117789 1 1 0
 0 572 4.51257  10.2407  12.2716 0.688558 1 1 4
 0 573 9.8037  18.8398  13.3227 0.688576 1 1 4
 0 574 11.8746  15.0874  9.05697 0.688578 1 1 4
 0 575 2.44171  13.993  16.5373 0.688597 1 1 4
 0 576 3.53385  18.2932  11.6799 -0.189726 1 1 3
 0 577 10.7824  10.7873  13.9143 -0.189706 1 1 3
 0 578 12.8533  13.4464  9.64861 -0.189705 1 1 3
 0 579 1.463  15.6341  15.9456 -0.189705 1 1 3
 0 580 11.1758  17.9346  12.0378 -0.19279 1 1 3
 0 581 3.14048  11.1459  13.5564 -0.192839 1 1 3
 0 582 5.21134  13.0879  9.29073 -0.192842 1 1 3
 0 583 9.10494  15.9926  16.3035 -0.19284 1 1 3
 0 584 11.8622  16.5539  10.447 -0.317825 1 1 3
 0 585 2.45411  12.5266  15.1472 -0.317856 1 1 3
 0 586 4.52497  11.7072  10.8815 -0.317783 1 1 3
 0 587 9.79131  17.3733  14.7127 -0.317845 1 1 3
 0 588 5.87433  10.4433  13.7553 -0.498914 1 1 2
 0 589 8.44194  18.6372  11.8389 -0.498913 1 1 2
 0 590 6.37109  15.29  16.1046 -0.498917 1 1 2
 0 591 7.94519  13.7905  9.4896 -0.498914 1 1 2
 0 592 8.01005  10.0018  14.307 -0.504972 1 1 2
 0 593 6.30623  19.0787  11.2872 -0.504996 1 1 2
 0 594 4.23538  14.8486  15.5529 -0.504964 1 1 2
 0 595 10.0809  14.2319  10.0413 -0.504947 1 1 2
 0 596 3.91824  17.4524  10.7217 0.1511 1 1 1
 0 597 10.398  11.6281  14.8725 0.151084 1 1 1
 0 598 12.4689  12.6056  10.6068 0.151075 1 1 1
 0 599 1.84739  16.4749  14.9874 0.15109 1 1 1
 0 600 10.8545  16.8883  11.286 0.163631 1 1 1
 0 601 3.4618  12.1922  14.3082 0.163688 1 1 1
 0 602 5.53265  12.0416  10.0425 0.163655 1 1 1
 0 603 8.78362  17.0389  15.5517 0.163692 1 1 1
 0 604 7.03908  9.99755  13.5058 0.467519 1 1 1
 0 605 7.2772  19.083  12.0884 0.467537 1 1 1
 0 606 5.20635  14.8443  16.3541 0.467506 1 1 1
 0 607 9.10994  14.2362  9.2401 0.46749 1 1 1
 0 608 4.89105  17.5083  10.2474 0.115606 1 1 0
 0 609 9.42522  11.5722  15.3469 0.115616 1 1 0
 0 610 11.4961  12.6615  11.0812 0.115601 1 1 0
 0 611 2.8202  16.419  14.5131 0.11561 1 1 0
 0 612 9.89978  16.3801  11.3403 0.117813 1 1 0
 0 613 4.4165  12.7003  14.254 0.117793 1 1 0
 0 614 6.48735  11.5334  9.98826 0.117796 1 1 0
 0 615 7.82892  17.5471  15.606 0.117789 1 1 0
 0 616 0.370858  10.2407  20.803 0.688558 1 1 4
 0 617 5.662  18.8398  21.8541 0.688576 1 1 4
 0 618 7.73285  15.0874  17.5884 0.688578 1 1 4
 0 619 -1.69999  13.993  25.0687 0.688597 1 1 4
 0 620 -0.607861  18.2932  20.2113 -0.189726 1 1 3
 0 621 6.64072  10.7873  22.4457 -0.189706 1 1 3
 0 622 8.71157  13.4464  18.18 -0.189705 1 1 3
 0 623 -2.67871  15.6341  24.477 -0.189705 1 1 3
 0 624 7.03409  17.9346  20.5692 -0.19279 1 1 3
 0 625 -1.00123  11.1459  22.0878 -0.192839 1 1 3
 0 626 1.06963  13.0879  17.8221 -0.192842 1 1 3
 0 627 4.96323  15.9926  24.8349 -0.19284 1 1 3
 0 628 7.72045  16.5539  18.9784 -0.317825 1 1 3
 0 629 -1.6876  12.5266  23.6786 -0.317856 1 1 3
 0 630 0.383259  11.7072  19.4129 -0.317783 1 1 3
 0 631 5.6496  17.3733  23.2441 -0.317845 1 1 3
 0 632 1.73262  10.4433  22.2867 -0.498914 1 1 2
 0 633 4.30024  18.6372  20.3703 -0.498913 1 1 2
 0 634 2.22938  15.29  24.636 -0.498917 1 1 2
 0 635 3.80348  13.7905  18.021 -0.498914 1 1 2
 0 636 3.86834  10.0018  22.8384 -0.504972 1 1 2
 0 637 2.16452  19.0787  19.8186 -0.504996 1 1 2
 0 638 0.0936701  14.8486  24.0843 -0.504964 1 1 2
 0 639 5.93919  14.2319  18.5727 -0.504947 1 1 2
 0 640 -0.223467  17.4524  19.2531 0.1511 1 1 1
 0 641 6.25632  11.6281  23.4039 0.151084 1 1 1
 0 642 8.32718  12.6056  19.1382 0.151075 1 1 1
 0 643 -2.29432  16.4749  23.5188 0.15109 1 1 1
 0 644 6.71277  16.8883  19.8174 0.163631 1 1 1
 0 645 -0.679907  12.1922  22.8396 0.163688 1 1 1
 0 646 1.39095  12.0416  18.5739 0.163655 1 1 1
 0 647 4.64191  17.0389  24.0831 0.163692 1 1 1
 0 648 2.89737  9.99755  22.0372 0.467519 1 1 1
 0 649 3.13549  19.083  20.6198 0.467537 1 1 1
 0 650 1.06464  14.8443  24.8855 0.467506 1 1 1
 0 651 4.96823  14.2362  17.7715 0.46749 1 1 1
 0 652 0.749343  17.5083  18.7788 0.115606 1 1 0
 0 653 5.28351  11.5722  23.8783 0.115616 1 1 0
 0 654 7.35437  12.6615  19.6126 0.115601 1 1 0
 0 655 -1.32151  16.419  23.0445 0.11561 1 1 0
 0 656 5.75807  16.3801  19.8717 0.117813 1 1 0
 0 657 0.274788  12.7003  22.7854 0.117793 1 1 0
 0 658 2.34564  11.5334  18.5197 0.117796 1 1 0
 0 659 3.68721  17.5471  24.1374 0.117789 1 1 0
 0 660 8.65427  19.9342  3.74015 0.688558 1 1 4
 0 661 13.9454  28.5333  4.79126 0.688576 1 1 4
 0 662 16.0163  24.7809  0.525558 0.688578 1 1 4
 0 663 6.58342  23.6865  8.00585 0.688597 1 1 4
 0 664 7.67556  27.9867  3.1485 -0.189726 1 1 3
 0 665 14.9241  20.4808  5.38291 -0.189706 1 1 3
 0 666 16.995  23.1399  1.1172 -0.189705 1 1 3
 0 667 5.6047  25.3276  7.41421 -0.189705 1 1 3
 0 668 15.3175  27.6281  3.50637 -0.19279 1 1 3
 0 669 7.28219  20.8394  5.02503 -0.192839 1 1 3
 0 670 9.35305  22.7814  0.759327 -0.192842 1 1 3
 0 671 13.2466  25.6861  7.77208 -0.19284 1 1 3
 0 672 16.0039  26.2474  1.9156 -0.317825 1 1 3
 0 673 6.59582  22.2201  6.61581 -0.317856 1 1 3
 0 674 8.66668  21.4007  2.35011 -0.317783 1 1 3
 0 675 13.933  27.0668  6.1813 -0.317845 1 1 3
 0 676 10.016  20.1368  5.2239 -0.498914 1 1 2
 0 677 12.5837  28.3307  3.30751 -0.498913 1 1 2
 0 678 10.5128  24.9835  7.57321 -0.498917 1 1 2
 0 679 12.0869  23.484  0.958189 -0.498914 1 1 2
 0 680 12.1518  19.6953  5.77558 -0.504972 1 1 2
 0 681 10.4479  28.7722  2.75582 -0.504996 1 1 2
 0 682 8.37709  24.5421  7.02153 -0.504964 1 1 2
 0 683 14.2226  23.9254  1.50988 -0.504947 1 1 2
 0 684 8.05995  27.1459  2.19031 0.1511 1 1 1
 0 685 14.5397  21.3216  6.3411 0.151084 1 1 1
 0 686 16.6106  22.2991  2.0754 0.151075 1 1 1
 0 687 5.9891  26.1684  6.45601 0.15109 1 1 1
 0 688 14.9962  26.5818  2.7546 0.163631 1 1 1
 0 689 7.60351  21.8857  5.7768 0.163688 1 1 1
 0 690 9.67436  21.7351  1.5111 0.163655 1 1 1
 0 691 12.9253  26.7324  7.02031 0.163692 1 1 1
 0 692 11.1808  19.691  4.9744 0.467519 1 1 1
 0 693 11.4189  28.7764  3.55701 0.467537 1 1 1
 0 694 9.34806  24.5378  7.82271 0.467506 1 1 1
 0 695 13.2516  23.9297  0.708696 0.46749 1 1 1
 0 696 9.03276  27.2018  1.71596 0.115606 1 1 0
 0 697 13.5669  21.2657  6.81545 0.115616 1 1 0
 0 698 15.6378  22.355  2.54974 0.115601 1 1 0
 0 699 6.9619  26.1125  5.98167 0.11561 1 1 0
 0 700 14.0415  26.0736  2.80885 0.117813 1 1 0
 0 701 8.5582  22.3938  5.72256 0.117793 1 1 0
 0 702 10.6291  21.2269  1.45686 0.117796 1 1 0
 0 703 11.9706  27.2406  7.07455 0.117789 1 1 0
 0 704 4.51257  19.9342  12.2716 0.688558 1 1 4
 0 705 9.8037  28.5333  13.3227 0.688576 1 1 4
 0 706 11.8746  24.7809  9.05697 0.688578 1 1 4
 0 707 2.44171  23.6865  16.5373 0.688597 1 1 4
 0 708 3.53385  27.9867  11.6799 -0.189726 1 1 3
 0 709 10.7824  20.4808  13.9143 -0.189706 1 1 3
 0 710 12.8533  23.1399  9.64861 -0.189705 1 1 3
 0 711 1.463  25.3276  15.9456 -0.189705 1 1 3
 0 712 11.1758  27.6281  12.0378 -0.19279 1 1 3
 0 713 3.14048  20.8394  13.5564 -0.192839 1 1 3
 0 714 5.21134  22.7814  9.29073 -0.192842 1 1 3
 0 715 9.10494  25.6861  16.3035 -0.19284 1 1 3
 0 716 11.8622  26.2474  10.447 -0.317825 1 1 3
 0 717 2.45411  22.2201  15.1472 -0.317856 1 1 3
 0 718 4.52497  21.4007  10.8815 -0.317783 1 1 3
 0 719 9.79131  27.0668  14.7127 -0.317845 1 1 3
 0 720 5.87433  20.1368  13.7553 -0.498914 1 1 2
 0 721 8.44194  28.3307  11.8389 -0.498913 1 1 2
 0 722 6.37109  24.9835  16.1046 -0.498917 1 1 2
 0 723 7.94519  23.484  9.4896 -0.498914 1 1 2
 0 724 8.01005  19.6953  14.307 -0.504972 1 1 2
 0 725 6.30623  28.7722  11.2872 -0.504996 1 1 2
 0 726 4.23538  24.5421  15.5529 -0.504964 1 1 2
 0 727 10.0809  23.9254  10.0413 -0.504947 1 1 2
 0 728 3.91824  27.1459  10.7217 0.1511 1 1 1
 0 729 10.398  21.3216  14.8725 0.151084 1 1 1
 0 730 12.4689  22.2991  10.6068 0.151075 1 1 1
 0 731 1.84739  26.1684  14.9874 0.15109 1 1 1
 0 732 10.8545  26.5818  11.286 0.163631 1 1 1
 0 733 3.4618  21.8857  14.3082 0.163688 1 1 1
 0 734 5.53265  21.7351  10.0425 0.163655 1 1 1
 0 735 8.78362  26.7324  15.5517 0.163692 1 1 1
 0 736 7.03908  19.691  13.5058 0.467519 1 1 1
 0 737 7.2772  28.7764  12.0884 0.467537 1 1 1
 0 738 5.20635  24.5378  16.3541 0.467506 1 1 1
 0 739 9.10994  23.9297  9.2401 0.46749 1 1 1
 0 740 4.89105  27.2018  10.2474 0.115606 1 1 0
 0 741 9.42522  21.2657  15.3469 0.115616 1 1 0
 0 742 11.4961  22.355  11.0812 0.115601 1 1 0
 0 743 2.8202  26.1125  14.5131 0.11561 1 1 0
 0 744 9.89978  26.0736  11.3403 0.117813 1 1 0
 0 745 4.4165  22.3938  14.254 0.117793 1 1 0
 0 746 6.48735  21.2269  9.98826 0.117796 1 1 0
 0 747 7.82892  27.2406  15.606 0.117789 1 1 0
 0 748 0.370858  19.9342  20.803 0.688558 1 1 4
 0 749 5.662  28.5333  21.8541 0.688576 1 1 4
 0 750 7.73285  24.7809  17.5884 0.688578 1 1 4
 0 751 -1.69999  23.6865  25.0687 0.688597 1 1 4
 0 752 -0.607861  27.9867  20.2113 -0.189726 1 1 3
 0 753 6.64072  20.4808  22.4457 -0.189706 1 1 3
 0 754 8.71157  23.1399  18.18 -0.189705 1 1 3
 0 755 -2.67871  25.3276  24.477 -0.189705 1 1 3
 0 756 7.03409  27.6281  20.5692 -0.19279 1 1 3
 0 757 -1.00123  20.8394  22.0878 -0.192839 1 1 3
 0 758 1.06963  22.7814  17.8221 -0.192842 1 1 3
 0 759 4.96323  25.6861  24.8349 -0.19284 1 1 3
 0 760 7.72045  26.2474  18.9784 -0.317825 1 1 3
 0 761 -1.6876  22.2201  23.6786 -0.317856 1 1 3
 0 762 0.383259  21.4007  19.4129 -0.317783 1 1 3
 0 763 5.6496  27.0668  23.2441 -0.317845 1 1 3
 0 764 1.73262  20.1368  22.2867 -0.498914 1 1 2
 0 765 4.30024  28.3307  20.3703 -0.498913 1 1 2
 0 766 2.22938  24.9835  24.636 -0.498917 1 1 2
 0 767 3.80348  23.484  18.021 -0.498914 1 1 2
 0 768 3.86834  19.6953  22.8384 -0.504972 1 1 2
 0 769 2.16452  28.7722  19.8186 -0.504996 1 1 2
 0 770 0.0936701  24.5421  24.0843 -0.504964 1 1 2
 0 771 5.93919  23.9254  18.5727 -0.504947 1 1 2
 0 772 -0.223467  27.1459  19.2531 0.1511 1 1 1
 0 773 6.25632  21.3216  23.4039 0.151084 1 1 1
 0 774 8.32718  22.2991  19.1382 0.151075 1 1 1
 0 775 -2.29432  26.1684  23.5188 0.15109 1 1 1
 0 776 6.71277  26.5818  19.8174 0.163631 1 1 1
 0 777 -0.679907  21.8857  22.8396 0.163688 1 1 1
 0 778 1.39095  21.7351  18.5739 0.163655 1 1 1
 0 779 4.64191  26.7324  24.0831 0.163692 1 1 1
 0 780 2.89737  19.691  22.0372 0.467519 1 1 1
 0 781 3.13549  28.7764  20.6198 0.467537 1 1 1
 0 782 1.06464  24.5378  24.8855 0.467506 1 1 1
 0 783 4.96823  23.9297  17.7715 0.46749 1 1 1
 0 784 0.749343  27.2018  18.7788 0.115606 1 1 0
 0 785 5.28351  21.2657  23.8783 0.115616 1 1 0
 0 786 7.35437  22.355  19.6126 0.115601 1 1 0
 0 787 -1.32151  26.1125  23.0445 0.11561 1 1 0
 0 788 5.75807  26.0736  19.8717 0.117813 1 1 0
 0 789 0.274788  22.3938  22.7854 0.117793 1 1 0
 0 790 2.34564  21.2269  18.5197 0.117796 1 1 0
 0 791 3.68721  27.2406  24.1374 0.117789 1 1 0
 0 792 17.5681  0.547197  3.74015 0.688558 1 1 4
 0 793 22.8592  9.1463  4.79126 0.688576 1 1 4
 0 794 24.9301  5.39395  0.525558 0.688578 1 1 4
 0 795 15.4972  4.29955  8.00585 0.688597 1 1 4
 0 796 16.5894  8.59966  3.1485 -0.189726 1 1 3
 0 797 23.8379  1.09384  5.38291 -0.189706 1 1 3
 0 798 25.9088  3.75291  1.1172 -0.189705 1 1 3
 0 799 14.5185  5.94059  7.41421 -0.189705 1 1 3
 0 800 24.2313  8.2411  3.50637 -0.19279 1 1 3
 0 801 16.196  1.4524  5.02503 -0.192839 1 1 3
 0 802 18.2668  3.39435  0.759327 -0.192842 1 1 3
 0 803 22.1604  6.29915  7.77208 -0.19284 1 1 3
 0 804 24.9177  6.86041  1.9156 -0.317825 1 1 3
 0 805 15.5096  2.8331  6.61581 -0.317856 1 1 3
 0 806 17.5805  2.01366  2.35011 -0.317783 1 1 3
 0 807 22.8468  7.67985  6.1813 -0.317845 1 1 3
 0 808 18.9298  0.74978  5.2239 -0.498914 1 1 2
 0 809 21.4975  8.94372  3.30751 -0.498913 1 1 2
 0 810 19.4266  5.59653  7.57321 -0.498917 1 1 2
 0 811 21.0007  4.09698  0.958189 -0.498914 1 1 2
 0 812 21.0656  0.308322  5.77558 -0.504972 1 1 2
 0 813 19.3617  9.38517  2.75582 -0.504996 1 1 2
 0 814 17.2909  5.15507  7.02153 -0.504964 1 1 2
 0 815 23.1364  4.53843  1.50988 -0.504947 1 1 2
 0 816 16.9737  7.75886  2.19031 0.1511 1 1 1
 0 817 23.4535  1.93464  6.3411 0.151084 1 1 1
 0 818 25.5244  2.91211  2.0754 0.151075 1 1 1
 0 819 14.9029  6.78139  6.45601 0.15109 1 1 1
 0 820 23.91  7.19484  2.7546 0.163631 1 1 1
 0 821 16.5173  2.49866  5.7768 0.163688 1 1 1
 0 822 18.5882  2.34809  1.5111 0.163655 1 1 1
 0 823 21.8391  7.34541  7.02031 0.163692 1 1 1
 0 824 20.0946  0.304047  4.9744 0.467519 1 1 1
 0 825 20.3327  9.38945  3.55701 0.467537 1 1 1
 0 826 18.2619  5.1508  7.82271 0.467506 1 1 1
 0 827 22.1654  4.5427  0.708696 0.46749 1 1 1
 0 828 17.9466  7.81478  1.71596 0.115606 1 1 0
 0 829 22.4807  1.87872  6.81545 0.115616 1 1 0
 0 830 24.5516  2.96803  2.54974 0.115601 1 1 0
 0 831 15.8757  6.72547  5.98167 0.11561 1 1 0
 0 832 22.9553  6.68665  2.80885 0.117813 1 1 0
 0 833 17.472  3.00685  5.72256 0.117793 1 1 0
 0 834 19.5429  1.8399  1.45686 0.117796 1 1 0
 0 835 20.8844  7.8536  7.07455 0.117789 1 1 0
 0 836 13.4264  0.547197  12.2716 0.688558 1 1 4
 0 837 18.7175  9.1463  13.3227 0.688576 1 1 4
 0 838 20.7884  5.39395  9.05697 0.688578 1 1 4
 0 839 11.3555  4.29955  16.5373 0.688597 1 1 4
 0 840 12.4476  8.59966  11.6799 -0.189726 1 1 3
 0 841 19.6962  1.09384  13.9143 -0.189706 1 1 3
 0 842 21.7671  3.75291  9.64861 -0.189705 1 1 3
 0 843 10.3768  5.94059  15.9456 -0.189705 1 1 3
 0 844 20.0896  8.2411  12.0378 -0.19279 1 1 3
 0 845 12.0543  1.4524  13.5564 -0.192839 1 1 3
 0 846 14.1251  3.39435  9.29073 -0.192842 1 1 3
 0 847 18.0187  6.29915  16.3035 -0.19284 1 1 3
 0 848 20.776  6.86041  10.447 -0.317825 1 1 3
 0 849 11.3679  2.8331  15.1472 -0.317856 1 1 3
 0 850 13.4388  2.01366  10.8815 -0.317783 1 1 3
 0 851 18.7051  7.67985  14.7127 -0.317845 1 1 3
 0 852 14.7881  0.74978  13.7553 -0.498914 1 1 2
 0 853 17.3557  8.94372  11.8389 -0.498913 1 1 2
 0 854 15.2849  5.59653  16.1046 -0.498917 1 1 2
 0 855 16.859  4.09698  9.4896 -0.498914 1 1 2
 0 856 16.9239  0.308322  14.307 -0.504972 1 1 2
 0 857 15.22  9.38517  11.2872 -0.504996 1 1 2
 0 858 13.1492  5.15507  15.5529 -0.504964 1 1 2
 0 859 18.9947  4.53843  10.0413 -0.504947 1 1 2
 0 860 12.832  7.75886  10.7217 0.1511 1 1 1
 0 861 19.3118  1.93464  14.8725 0.151084 1 1 1
 0 862 21.3827  2.91211  10.6068 0.151075 1 1 1
 0 863 10.7612  6.78139  14.9874 0.15109 1 1 1
 0 864 19.7683  7.19484  11.286 0.163631 1 1 1
 0 865 12.3756  2.49866  14.3082 0.163688 1 1 1
 0 866 14.4465  2.34809  10.0425 0.163655 1 1 1
 0 867 17.6974  7.34541  15.5517 0.163692 1 1 1
 0 868 15.9529  0.304047  13.5058 0.467519 1 1 1
 0 869 16.191  9.38945  12.0884 0.467537 1 1 1
 0 870 14.1202  5.1508  16.3541 0.467506 1 1 1
 0 871 18.0237  4.5427  9.2401 0.46749 1 1 1
 0 872 13.8049  7.81478  10.2474 0.115606 1 1 0
 0 873 18.339  1.87872  15.3469 0.115616 1 1 0
 0 874 20.4099  2.96803  11.0812 0.115601 1 1 0
 0 875 11.734  6.72547  14.5131 0.11561 1 1 0
 0 876 18.8136  6.68665  11.3403 0.117813 1 1 0
 0 877 13.3303  3.00685  14.254 0.117793 1 1 0
 0 878 15.4012  1.8399  9.98826 0.117796 1 1 0
 0 879 16.7427  7.8536  15.606 0.117789 1 1 0
 0 880 9.28466  0.547197  20.803 0.688558 1 1 4
 0 881 14.5758  9.1463  21.8541 0.688576 1 1 4
 0 882 16.6467  5.39395  17.5884 0.688578 1 1 4
